# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: compute-permanent-node-509
# Release : 3.10.0-1160.25.1.el7.x86_64
# Version : #1 SMP Tue Apr 27 15:52:10 PDT 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 103.938533 
# Number of iterations (recorded+unrecorded): 1848268150 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
1169308452.37	860.49
1170307883.32	859.49
1171307271.31	883.48
1172306681.27	854.49
1173306108.23	852.50
1174305505.21	869.49
1175304917.18	867.49
1176304328.15	886.48
1177303733.12	870.49
1178303148.08	1208.29
1179302563.05	850.50
1180301983.01	847.50
1181301384.99	867.49
1182300797.95	1098.35
1183300185.94	895.47
1184299599.90	875.48
1185299031.86	888.47
1186298419.84	867.49
1187297842.80	866.49
1188297236.78	863.49
1189296660.74	852.50
1190296013.74	866.49
1191295438.70	878.48
1192294832.68	891.47
1193294266.64	854.49
1194293662.61	874.48
1195293066.59	879.48
1196292488.55	869.49
1197291898.52	862.49
1198291317.48	843.50
1199290716.46	1207.29
1200290116.43	870.49
1201289543.39	867.49
1202288938.37	3125.15
1203288341.34	856.49
1204287760.30	862.49
1205287159.28	859.49
1206286590.24	864.49
1207286000.21	864.49
1208285407.18	870.49
1209284820.14	846.50
1210284211.12	872.48
1211283640.08	857.49
1212283041.06	879.48
1213282454.02	846.50
1214281862.99	835.51
1217280092.90	1238.27
1218279499.87	900.47
1219278899.84	865.49
1220278311.81	851.50
1221277736.77	853.50
1222277134.75	849.50
1223276558.71	844.50
1224275958.68	864.49
1225275364.65	861.49
1226274781.62	854.49
1227274191.59	843.50
1228273603.56	845.50
1229273017.52	848.50
1230272421.50	847.50
1231271825.47	875.48
1232271240.43	876.48
1233270630.41	969.43
1234270058.37	881.48
1235269467.34	884.48
1236268865.32	854.49
1237268288.28	847.50
1238267704.25	841.50
1239267109.22	873.48
1240266517.19	847.50
1241265909.17	858.49
1242265327.13	857.49
