# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: ip-0A020006
# Release : 3.10.0-1127.19.1.el7.x86_64
# Version : #1 SMP Tue Aug 25 17:23:54 UTC 2020
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 98.992110 
# Number of iterations (recorded+unrecorded): 1099459655 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
35338183627.76	5200.59
35339183407.08	5200.59
35340183585.37	9101.27
35341183364.69	5200.59
35342183442.98	5101.59
35343183222.30	5200.59
35344183000.61	5201.59
35344780088.03	1500.88
35345182979.92	5100.59
35346182858.23	8201.35
35347182837.53	5300.58
35348182815.83	5201.59
35349182695.14	5200.59
35350182573.45	5101.59
35351182452.76	5200.59
35352182431.06	5201.59
35353182410.36	5100.59
35354182288.67	5101.59
35354780975.96	1200.90
35355182267.97	17500.61
35356182146.28	8901.29
35357182025.59	5200.59
35358182103.89	5201.59
35359181883.20	5200.59
35360181761.51	5101.59
35361181740.82	5100.59
35362181719.12	5301.58
35363181598.43	5200.59
35364181576.73	5101.59
35364781664.90	1200.90
35365181456.04	5100.59
35366181334.35	5201.59
35367181313.65	5100.59
35368181191.96	5201.59
35369181071.27	5200.59
35370180949.58	8001.36
35371180928.88	5200.59
35372180807.19	5201.59
35373180886.48	8901.29
35374180665.80	5100.59
35374782352.85	1300.90
35375180544.11	5200.59
35376180623.40	5200.59
35377180401.72	5100.59
35378180381.02	5200.59
35379180259.33	8401.33
35380180138.64	5200.59
35381180116.94	5200.59
35382180096.25	5200.59
35383180074.55	5200.59
35384179853.87	5100.59
35384783040.79	1200.90
35385179832.17	5100.59
35386179711.48	5200.59
35387179689.78	5200.59
35388179569.09	5200.59
35389179447.40	5200.59
35390179426.70	8400.33
35391179305.01	5200.59
35392179284.31	5200.59
35393179162.62	5201.59
35394179041.93	5100.59
35394783728.74	1200.90
35395179020.23	5101.59
35396178999.53	5200.59
35397178877.84	5201.59
35398178757.15	8400.33
35399178735.45	8501.32
35400178814.75	5200.59
35401178493.07	5201.59
35402178572.37	5400.57
35403178350.69	8401.33
35403286249.09	2100.83
35404178329.99	5400.57
35404784416.68	1400.89
35405178308.29	5101.59
35406178087.61	5200.59
35407178065.91	6901.45
35408177945.22	24700.03
35409177823.53	9101.27
35410177902.82	5600.55
35411177781.13	5401.57
35412177660.44	9100.27
35413177538.75	5401.57
35414177518.05	5300.58
35414785104.63	1201.90
35415177496.35	8901.29
35416177275.67	5300.58
35417177253.97	5201.59
35418177133.28	17700.59
35419177311.57	8901.29
35420176990.89	5200.59
35421176969.20	5301.58
35422176848.51	5700.55
35423176726.81	5201.59
35424176706.12	8000.36
35424785893.56	1100.91
35425176685.42	5200.59
35426176663.72	5100.59
35427176443.04	5200.59
35428176421.34	8701.31
35429176400.64	8400.33
35430176178.96	5200.59
35431176158.26	5300.58
35432176136.56	5300.58
35433175915.88	5200.59
35434176094.17	5000.60
35434786681.50	1200.90
35435175773.49	5500.56
35436175751.79	5300.58
35437175631.10	5200.59
35438175609.40	5200.59
35439175588.71	5200.59
35440175467.02	8401.33
35441175346.32	5200.59
35442175224.63	5200.59
35443175303.93	8700.31
35444175282.23	5101.59
35444787269.45	1600.87
35445174961.56	5100.59
35446174939.86	8301.34
35447174819.17	5200.59
35448174797.47	5201.59
35449174676.78	5200.59
35450174555.09	5201.59
35451174634.38	5500.56
35452174512.69	5301.58
35453174392.00	5300.58
35454174270.31	5001.60
35454788157.38	1400.89
35455174249.61	5100.59
35456174127.92	5201.59
35457174107.22	5200.59
35458174085.53	5301.58
35459173864.84	5200.59
35460173943.14	5101.59
35461173722.45	5200.59
35462173800.75	5201.59
35463173580.07	5200.59
35464173558.37	5101.59
35464789045.31	1100.91
35465173437.68	5100.59
35466173315.99	5201.59
35467173295.29	5200.59
35468173273.59	5201.59
35469173052.91	5300.58
35470173031.21	5201.59
35471173010.51	5100.59
35472172988.81	8701.31
35473172768.13	5200.59
35474172646.44	5101.59
35474789634.27	1600.87
35475172625.74	5100.59
35476172505.05	5200.59
35477172583.35	5200.59
35478172562.65	5100.59
35479172340.96	11301.10
35480172320.27	17500.61
35481172098.58	8701.31
35482172177.88	5100.59
35483171956.20	5200.59
35484172035.49	5100.59
35484790522.20	1400.89
35485171813.81	5100.59
35486171693.12	5200.59
35487171871.40	5200.59
35488171550.73	5200.59
35489171529.03	5200.59
35490171508.33	8400.33
35491171386.64	5200.59
35492171365.94	5200.59
35493171144.26	5200.59
35494171323.55	5100.59
35494791310.13	1200.90
35495171001.87	5201.59
35496171081.16	5100.59
35497170859.48	5201.59
35498170838.78	5300.58
35499170717.09	5201.59
35500170596.40	5200.59
35501170574.71	5201.59
35502170454.01	5200.59
35503170432.32	5201.59
35503431627.50	2200.82
35504170511.61	5500.56
35504791998.08	1300.90
35505170289.93	5101.59
35506170169.24	5200.59
35507170147.54	5201.59
35508170126.84	5200.59
35509169905.16	5201.59
35510169884.46	5200.59
35511169762.77	5201.59
35512169642.08	5200.59
35513169620.38	5201.59
35514169599.68	5100.59
35514792686.02	1200.90
35515169278.01	5201.59
35516169457.29	8500.32
35517169235.61	5201.59
35518169214.91	5200.59
35519169193.22	5201.59
35520169072.52	5200.59
35521169050.83	5201.59
35522168830.14	5200.59
35523168908.44	5301.58
35524168887.74	5100.59
35524793374.97	1200.90
35525168666.06	5101.59
35526168545.37	5200.59
35527168524.67	5200.59
35528168402.98	5100.59
35529168282.29	8700.31
35530168360.58	5200.59
35531168339.88	5100.59
35532168118.20	5200.59
35533168097.50	5200.59
35534167875.82	7901.37
35534794062.91	1400.89
35534795562.79	2200.82
35535167955.11	5400.57
35536167833.42	5300.58
35537167712.73	5200.59
35538167691.04	5100.59
35539167470.35	5200.59
35540167648.64	8401.33
35541167327.96	5300.58
35542167306.27	8701.31
35543167385.56	17600.60
35544167063.89	8501.32
35544794850.85	1200.90
35545167043.19	5200.59
35546166921.50	8301.34
35547166900.80	5200.59
35548166779.11	5201.59
35549166858.40	5300.58
35550166736.71	5301.58
35551166516.03	5200.59
35552166594.32	5301.58
35553166473.63	5300.58
35554166551.93	5001.60
35554795538.80	1300.90
35555166131.26	5200.59
35556166309.55	5201.59
35557166288.85	5200.59
35558165967.17	5201.59
35559166146.46	5200.59
35560165824.78	5201.59
35561165804.09	5200.59
35562165782.39	5301.58
35563165661.70	5300.58
35564165540.01	5101.59
35564796126.75	1200.90
35565165519.31	5200.59
35566165597.60	5201.59
35567165276.93	5300.58
35568165355.22	5101.59
35569165134.54	5200.59
35570165112.84	5301.58
35571164992.15	5200.59
35572164870.46	5101.59
35573164849.76	5200.59
35574164728.07	5201.59
35574796814.69	1201.90
35575164607.38	5100.59
35576164586.68	6000.52
35577164564.98	5300.58
35578164644.28	5200.59
35579164422.60	8401.33
35580164401.90	5200.59
35581164180.21	5200.59
35582164159.52	5200.59
35583164037.83	5200.59
35584164017.13	6400.49
35584797403.65	1200.90
35585163895.44	5100.59
35586163874.74	8700.31
35587163753.05	5200.59
35588163732.35	5200.59
35589163510.67	8201.35
35590163589.96	8400.33
35591163368.28	5300.58
35592163247.59	5200.59
35593163225.89	5200.59
35594163205.19	5200.59
35594798091.59	1200.90
35595162983.51	6401.49
35596162962.81	5200.59
35597162941.11	5201.59
35598162920.42	5200.59
35599162798.72	6401.49
35600162778.03	5100.59
35601162556.34	5301.58
35602162535.65	5200.59
35603162413.96	6401.49
35603565305.85	2100.83
35604162393.26	5300.58
35604798779.54	1200.90
35605162371.56	5201.59
35606162150.88	16800.66
35607162229.17	8301.34
35608162008.49	5200.59
35609161786.81	5301.58
35610161866.10	5200.59
35611161644.42	5201.59
35612161723.71	8900.29
35613161602.02	6401.49
35614161681.31	5000.60
35614799367.49	1400.89
35615161459.63	5201.59
35616161338.94	5200.59
35617161417.24	6501.48
35618161296.54	6400.49
35619161274.85	5201.59
35620161054.16	5200.59
35621160932.47	5201.59
35622161011.77	5500.56
35623160790.09	5201.59
35624160769.39	6300.50
35624800055.44	1200.90
35625160547.70	6401.49
35626160527.01	5200.59
35627160506.31	5200.59
35628160384.62	6400.49
35629160363.92	8500.32
35630160342.22	5200.59
35631160321.52	5200.59
35632160099.84	5800.54
35633160179.13	5100.59
35634159957.45	5100.59
35634800744.38	1500.88
35635159836.76	6300.50
35636159915.05	5200.59
35637159894.36	5200.59
35638159672.67	6400.49
35639159651.98	6400.49
35640159530.29	8601.31
35641159409.60	5200.59
35642159287.90	5100.59
35643159367.20	5200.59
35644159145.52	8101.35
35644801432.33	1200.90
35645159024.83	5200.59
35646159003.13	9201.27
35647158982.43	5300.58
35648158860.74	8401.33
35649158840.04	6500.48
35650158718.35	5201.59
35651158597.66	5200.59
35652158575.96	5601.55
35653158555.26	5200.59
35654158333.58	5101.59
35654802120.27	1200.90
35655158312.88	5100.59
35656158291.18	8301.34
35657158170.49	5200.59
35658158048.80	5301.58
35659158028.11	10000.20
35660158006.41	9801.22
35661157885.72	5200.59
35662157664.03	6401.49
35663157643.34	6400.49
35664157621.64	5201.59
35664802808.22	1200.90
35665157600.94	5100.59
35666157379.26	6401.49
35667157558.54	6400.49
35668157336.86	5201.59
35669157116.18	16900.65
35670157194.47	8601.31
35671157073.78	6300.50
35672157052.08	6001.52
35673156831.40	5200.59
35674156709.71	5101.59
35674803396.17	1200.90
35675156589.02	5200.59
35676156767.31	5201.59
35677156746.61	6400.49
35678156525.92	6400.49
35679156304.24	9401.25
35680156383.54	5200.59
35681156261.85	5100.59
35682156141.16	8800.30
35683156119.46	5100.59
35684155998.77	6300.50
35684804184.11	1401.89
35685155777.08	6400.49
35686155856.38	5200.59
35687155834.68	5200.59
35688155614.00	5200.59
35689155592.30	6400.49
35690155471.61	8600.31
35691155449.91	5300.58
35692155329.22	6400.49
35693155307.52	5200.59
35694155286.82	5100.59
35694804873.05	1100.91
35695155065.14	8401.33
35696155044.44	5500.56
35697155022.74	5201.59
35698155002.05	5200.59
35699154780.36	8301.34
35700154759.67	5300.58
35701154637.98	5401.57
35702154617.28	5200.59
35703154395.59	5201.59
35703710084.31	2200.82
35704154474.89	5200.59
35704805561.00	1300.90
35705154253.21	5101.59
35706154332.50	5200.59
35707154110.82	5201.59
35708154190.11	5100.59
35709153968.43	5201.59
35710153847.74	5900.53
35711153826.04	6401.49
35712153805.34	5200.59
35713153683.65	5201.59
35714153562.96	6400.49
35714806348.93	1200.90
35715153441.27	6301.50
35716153420.57	5200.59
35717153298.88	5201.59
35718153278.18	6400.49
35719153256.49	6301.50
35720153135.80	5200.59
35721153014.10	5201.59
35722152993.41	5200.59
35723152871.72	5201.59
35724152851.02	5100.59
35724806936.89	1200.90
35725152629.34	5201.59
35726152808.62	8600.31
35727152686.93	5201.59
35728152466.25	5400.57
35729152445.55	8400.33
35730152323.86	5200.59
35731152103.18	5200.59
35732152081.48	18000.57
35733152060.78	8700.31
35734152039.08	5100.59
35734807624.83	1401.89
35735151818.40	5200.59
35736151896.69	5200.59
35737151776.00	5200.59
35738151654.31	5200.59
35739151733.61	8600.31
35740151511.92	8401.33
35741151391.23	5700.55
35742151369.54	5400.57
35743151248.85	5200.59
35744151027.16	5200.59
35744808313.78	1200.90
35745151106.46	5100.59
35746150984.77	8201.35
35747150964.07	5200.59
35748150942.37	5201.59
35749150921.67	5200.59
35750150699.99	5201.59
35751150679.29	5200.59
35752150657.59	5401.57
35753150436.91	5200.59
35754150515.20	11601.08
35754809001.72	1200.90
35755150294.52	5200.59
35756150172.83	5201.59
35757150252.12	5300.58
35758150030.44	5201.59
35759150009.74	5200.59
35760149988.05	5101.59
35761149867.36	5200.59
35762149845.66	5101.59
35763149624.97	5200.59
35764149603.28	5101.59
35764809589.68	1300.90
35764810989.56	1700.86
35765149482.59	5300.58
35766149560.88	5201.59
35767149440.19	5100.59
35768149218.51	5201.59
35769149197.81	5200.59
35770149176.11	5201.59
35771149155.41	5200.59
35772149033.72	5301.58
35773148813.04	5200.59
35774148991.33	5101.59
35774810277.62	1200.90
35775148670.65	5200.59
35776148648.95	5201.59
35777148628.25	5200.59
35778148606.56	5201.59
35779148385.87	8400.33
35780148265.18	5100.59
35781148243.49	5200.59
35782148222.79	5400.57
35783148101.10	5200.59
35784147980.41	5100.59
35784810965.57	1200.90
35785147858.72	5100.59
35786147838.02	5200.59
35787147816.32	5200.59
35788147695.63	5200.59
35789147573.94	5100.59
35790147653.23	8400.33
35791147531.54	5100.59
35792147310.86	5200.59
35793147289.16	5200.59
35794147268.46	5300.58
35794811754.50	1200.90
35795147146.77	17800.58
35796147026.08	8600.31
35797147004.38	5200.59
35798146983.69	9100.27
35799146762.00	5201.59
35800146741.30	5300.58
35801146719.61	5201.59
35802146598.92	5400.57
35803146477.23	5201.59
35803836763.21	2100.83
35804146456.53	5300.58
35804812442.45	1400.89
35805146234.85	5201.59
35806146314.14	10500.16
35807146192.45	12800.98
35808146171.75	11600.08
35809146050.06	12800.98
35810146029.36	10100.20
35811145807.68	9101.27
35812145786.98	9300.26
35813145665.29	10701.15
35814145544.60	6500.48
35814813130.39	1400.89
35815145522.90	7701.39
35816145602.20	8700.31
35817145380.51	5201.59
35818145259.82	5200.59
35819145238.12	5401.57
35820145017.44	5200.59
35821144995.74	5401.57
35822145075.04	6100.51
35823144953.35	5201.59
35824144832.66	9200.27
35824813818.34	1200.90
35825144710.97	5101.59
35826144590.28	5300.58
35827144568.58	5401.57
35828144547.88	5500.56
35829144527.18	8400.33
35830144305.50	5300.58
35831144284.80	5200.59
35832144163.11	6800.46
35833144042.42	5200.59
35834144020.72	5100.59
35834814506.28	1200.90
35835144000.02	5200.59
35836143978.32	5100.59
35837143757.64	5200.59
35838143635.95	5200.59
35839143615.25	5200.59
35840143593.56	8401.33
35841143472.87	5300.58
35842143351.17	5200.59
35843143430.47	5200.59
35844143208.79	5100.59
35844815194.23	1201.90
35845143188.09	5100.59
35846143066.40	8301.34
35847142945.71	5200.59
35848142924.01	5200.59
35849142903.31	5200.59
35850142681.63	5201.59
35851142660.93	5200.59
35852142539.24	8301.34
35853142518.54	5200.59
35854142396.85	5101.59
35854815883.17	1200.90
35855142376.15	5100.59
35856142254.46	5201.59
35857142133.77	5200.59
35858142212.07	17200.63
35859142091.38	8600.31
35860142069.68	5201.59
35861141948.99	5300.58
35862141727.30	5401.57
35863141906.59	5200.59
35864141684.91	8101.35
35864816571.12	1200.90
35865141564.22	5300.58
35866141542.52	5201.59
35867141421.83	5200.59
35868141300.14	8501.32
35869141279.44	5200.59
35870141157.75	5201.59
35871141037.06	5300.58
35872141115.35	5201.59
35873140894.67	5200.59
35874140772.98	5201.59
35874817259.06	1200.90
35875140752.28	5200.59
35876140730.58	5301.58
35877140609.89	6400.49
35878140588.20	5201.59
35879140367.51	8600.31
35880140446.81	5200.59
35881140225.12	5200.59
35882140204.43	5300.58
35883140182.73	5100.59
35884140162.03	5300.58
35884817947.01	1200.90
35885140040.34	5200.59
35886139819.66	5600.55
35887139897.95	5200.59
35888139677.27	5400.57
35889139655.57	5600.55
35890139634.87	5100.59
35891139413.19	8401.33
35892139392.49	5300.58
35893139270.80	5200.59
35894139450.09	8500.32
35894818634.95	1200.90
35895139028.42	5200.59
35896139107.71	5200.59
35897138986.02	5200.59
35898138865.33	8300.34
35899138943.63	5301.58
35900138722.94	5200.59
35901138701.25	5201.59
35902138680.55	5300.58
35903138458.86	5201.59
35903964442.03	2100.83
35904138438.17	5300.58
35904819323.90	1300.90
35905138316.48	5201.59
35906138395.77	5300.58
35907138274.08	5301.58
35908138153.39	5200.59
35909138131.69	6401.49
35910138011.00	5200.59
35911137889.31	5201.59
35912137868.61	5200.59
35913137846.91	5201.59
35914137826.22	5500.56
35914820011.85	1200.90
35915137504.54	5601.55
35916137583.83	5300.58
35917137362.15	5201.59
35918137341.45	5200.59
35919137319.76	8201.35
35920137099.07	18100.56
35921137177.37	8501.32
35922136956.68	5200.59
35923137034.98	5401.57
35924136814.30	5200.59
35924820699.79	1200.90
35925136692.61	5201.59
35926136871.89	5100.59
35927136550.22	5201.59
35928136529.52	5200.59
35929136407.83	8401.33
35930136487.12	5200.59
35931136466.42	5200.59
35932136244.74	5300.58
35933136124.05	5100.59
35934136102.35	5000.60
35934821287.74	1200.90
35935135981.66	5100.59
35936135859.97	5200.59
35937135939.27	5100.59
35938135717.58	8701.31
35939135796.88	5200.59
35940135775.18	5200.59
35941135454.50	8600.31
35942135532.80	5200.59
35943135312.12	5200.59
35944135290.42	5100.59
35944821975.69	1200.90
35945135269.72	5100.59
35946135048.04	8301.34
35947135027.34	5200.59
35948134905.65	8601.31
35949134884.95	5300.58
35950134763.26	5200.59
35951134642.57	5100.59
35952134820.85	5101.59
35953134500.18	5200.59
35954134478.48	5201.59
35954822663.63	1401.89
35955134357.79	5100.59
35956134236.10	5201.59
35957134215.40	5300.58
35958134093.71	5201.59
35959134173.01	5200.59
35960134051.32	5201.59
35961133830.63	5200.59
35962133908.93	5401.57
35963133688.25	5600.55
35964133766.54	8601.31
35964823552.56	1200.90
35965133645.85	5700.55
35966133524.16	5601.55
35967133403.47	5200.59
35968133381.77	5201.59
35969133361.07	5200.59
35970133139.39	5601.55
35971133118.69	5100.59
35972132997.00	5401.57
35973132976.30	5400.57
35974132954.60	8101.35
35974824240.51	1200.90
35975132733.92	5200.59
35976132912.21	5201.59
35977132591.53	5200.59
35978132569.83	5201.59
35979132449.14	8700.31
35980132327.45	5201.59
35981132406.75	5200.59
35982132186.06	5200.59
35983132164.37	18100.56
35984132143.67	9100.27
35984824928.45	1200.90
35985131821.99	5200.59
35986132001.28	5600.55
35987131779.60	5200.59
35988131758.90	5200.59
35989131637.21	5600.55
35990131616.51	5200.59
35991131594.81	9001.28
35992131474.12	5200.59
35993131452.42	5200.59
35994131331.73	5100.59
35994825616.40	1500.88
35994827216.27	2300.82
35995131210.04	5300.58
35996131089.35	5200.59
35997130967.66	5100.59
35998130946.96	5200.59
35999130925.27	5200.59
36000130904.57	5300.58
36001130682.88	5200.59
36002130762.18	5200.59
36003130540.50	5201.59
36004097520.43	2000.84
36004130519.80	5200.59
36004826404.34	1801.86
36005130498.10	5101.59
36006130277.42	5200.59
36007130355.71	5201.59
36008130335.01	8500.32
36009130013.34	5201.59
36010129992.64	5200.59
36011129870.95	5201.59
36012129950.24	5300.58
36013129728.56	5301.58
36014129607.87	5100.59
36014827593.24	1200.90
36015129686.16	5101.59
36016129365.49	5200.59
36017129443.78	5201.59
36018129323.09	5200.59
36019129401.39	5201.59
36020129380.69	5200.59
36021129159.01	5201.59
36022129138.31	5600.55
36023128916.63	5301.58
36024128995.92	5200.59
36024828281.19	1400.89
36025128774.24	5101.59
36026128653.55	5300.58
36027128731.84	5201.59
36028128511.16	5200.59
36029128489.46	11601.08
36030128468.76	5300.58
36031128447.06	5201.59
36032128226.38	5200.59
36033128105.69	5100.59
36034128083.99	5100.59
36034829069.12	1300.90
36035127963.30	5200.59
36036127941.60	9101.27
36037127920.90	5200.59
36038127699.22	5200.59
36039127678.52	5200.59
36040127656.83	5200.59
36041127636.13	8400.33
36042127514.44	5200.59
36043127393.75	5200.59
36044127272.06	5100.59
36044829757.07	1500.88
36045127051.37	5100.59
36046127129.67	20600.36
36047127008.98	8400.33
36048127087.27	5200.59
36049126866.59	5200.59
36050126844.89	5100.59
36051126724.20	5200.59
36052126602.51	5601.55
36053126581.81	6400.49
36054126560.11	5101.59
36054830645.00	1200.90
36055126339.43	5100.59
36056126317.73	5201.59
36057126297.03	6500.48
36058126175.34	5101.59
36059126154.65	5300.58
36060126032.96	5201.59
36061126012.26	5100.59
36062125790.57	5201.59
36063125969.86	5200.59
36064125748.18	5101.59
36064831333.94	1200.90
36065125527.50	5100.59
36066125505.80	5201.59
36067125485.10	5200.59
36068125463.40	5101.59
36069125342.71	5200.59
36070125221.02	5301.58
36071125100.33	5200.59
36072125078.63	5201.59
36073125057.93	5200.59
36074124836.25	5101.59
36074832021.89	1200.90
36075124815.55	5100.59
36076124693.86	5201.59
36077124673.16	5300.58
36078124551.47	5301.58
36079124430.78	8400.33
36080124509.08	8601.31
36081124288.39	5200.59
36082124266.70	5201.59
36083124146.01	5200.59
36084124325.29	8000.36
36084832609.84	1200.90
36085124003.62	5200.59
36086123882.93	5200.59
36087123861.23	5200.59
36088123740.54	6200.51
36089123718.84	5200.59
36090123598.15	5200.59
36091123576.45	8301.34
36092123555.75	6500.48
36093123434.06	5200.59
36094123413.36	5200.59
36094833297.79	1200.90
36095123291.67	5100.59
36096123170.98	5200.59
36097123149.29	5200.59
36098122928.60	5200.59
36099123006.90	5100.59
36100122786.21	5200.59
36101122764.52	5200.59
36102122643.83	5200.59
36103122622.13	5201.59
36104122501.44	5200.59
36104243198.82	2200.82
36104833985.73	1500.88
36105122279.75	5201.59
36106122359.05	8400.33
36107122437.34	6301.50
36108122116.67	5200.59
36109122094.97	17500.61
36110121974.28	8400.33
36111122052.57	5201.59
36112121831.89	6500.48
36113121910.18	5201.59
36114121789.49	5000.60
36114834674.68	1200.90
36115121567.81	5101.59
36116121647.10	5200.59
36117121425.42	5201.59
36118121404.72	6500.48
36119121283.03	5101.59
36120121162.34	5200.59
36121121140.65	5201.59
36122121119.95	6500.48
36123121098.25	5201.59
36124120977.56	5100.59
36124835362.62	1200.90
36125120855.87	5201.59
36126120835.17	5200.59
36127120613.49	6501.48
36128120692.78	5200.59
36129120471.10	8401.33
36130120650.38	5200.59
36131120428.70	5301.58
36132120208.02	5200.59
36133120286.31	5201.59
36134120065.63	5100.59
36134836050.57	1200.90
36135120044.93	5200.59
36136119923.24	5200.59
36137119902.54	6400.49
36138119880.85	5200.59
36139119660.16	8000.36
36140119738.46	5900.53
36141119617.77	8400.33
36142119496.08	5200.59
36143119575.37	5200.59
36144119253.70	5100.59
36144836738.51	1200.90
36145119133.01	5100.59
36146119111.31	9601.23
36147119190.60	5200.59
36148119168.90	10201.19
36149118948.22	8000.36
36150118926.52	8601.31
36151118705.84	5200.59
36152118684.14	5200.59
36153118663.44	5100.59
36154118541.75	5101.59
36154837426.46	1300.90
36155118521.05	5100.59
36156118299.37	5201.59
36157118278.67	5200.59
36158118156.98	6401.49
36159118236.28	5200.59
36160118014.59	5201.59
36161117993.90	5200.59
36162117872.21	6301.50
36163117751.52	5900.53
36164117829.81	5101.59
36164838114.40	1301.90
36165117709.12	6300.50
36166117687.42	6401.49
36167117466.74	5200.59
36168117445.04	6401.49
36169117424.34	6400.49
36170117202.66	5701.55
36171117281.95	5200.59
36172117060.27	19801.42
36173117139.56	10000.20
36174116917.88	6401.49
36174838903.34	1200.90
36175116997.18	5100.59
36176116875.49	8701.31
36177116754.79	5100.59
36178116633.10	5401.57
36179116512.41	8500.32
36180116590.71	6401.49
36181116570.01	6300.50
36182116348.33	5201.59
36183116327.63	5200.59
36184116105.95	5101.59
36184839591.28	1400.89
36185115985.26	5100.59
36186115964.56	5200.59
36187115942.86	6400.49
36188115922.16	6400.49
36189115800.47	6100.51
36190115779.77	5200.59
36191115558.09	9601.23
36192115537.39	5200.59
36193115415.70	8201.35
36194115295.01	5200.59
36194840279.23	1100.91
36195115273.31	6400.49
36196115252.61	5200.59
36197115130.92	5200.59
36198115010.23	5500.56
36199114788.55	6401.49
36200114967.84	5200.59
36201114746.15	5200.59
36202114625.46	6500.48
36203114703.76	5200.59
36204114483.08	5400.57
36204369277.77	2300.82
36204840967.17	1600.87
36205114461.38	5401.57
36206114340.69	6200.51
36207114418.98	5201.59
36208114198.30	5200.59
36209114076.61	5301.58
36210114155.90	6400.49
36211113934.22	5201.59
36212113913.52	5200.59
36213113891.82	5201.59
36214113871.12	6300.50
36214841555.13	1100.91
36215113749.43	5101.59
36216113628.74	5200.59
36217113607.05	5201.59
36218113386.36	6400.49
36219113364.66	5201.59
36220113243.97	8700.31
36221113122.28	5201.59
36222113201.58	6900.45
36223113079.89	5201.59
36224113059.19	5100.59
36224118258.77	2300.82
36224842144.08	1300.90
36225112837.51	5201.59
36226112716.82	5200.59
36227112695.12	5201.59
36228112574.43	5200.59
36229112752.71	8601.31
36230112532.03	5200.59
36231112410.34	5301.58
36232112289.65	5200.59
36233112367.94	5101.59
36234112147.26	5200.59
36234842832.03	1200.90
36235112126.56	17600.60
36236112104.87	9701.23
36237112084.17	5100.59
36238111762.49	5200.59
36239111741.79	5200.59
36240111720.10	6100.51
36241111699.40	8500.32
36242111677.70	5200.59
36243111457.02	5300.58
36244111435.32	5100.59
36244843519.97	1200.90
36245111314.63	5100.59
36246111292.93	8601.31
36247111072.25	5300.58
36248111150.54	8101.35
36249110929.86	5300.58
36250110808.17	5200.59
36251110887.46	5300.58
36252110665.78	5701.55
36253110645.08	5200.59
36254110623.38	5100.59
36254844207.92	1200.90
36255110502.69	5200.59
36256110480.99	5201.59
36257110360.30	5200.59
36258110338.61	5201.59
36259110117.92	5200.59
36260110096.23	5201.59
36261110075.53	5200.59
36262110053.83	5201.59
36263109833.15	5300.58
36264109711.46	5101.59
36264844995.85	1200.90
36265109690.76	5200.59
36266109569.07	5201.59
36267109448.38	5200.59
36268109526.67	5201.59
36269109305.99	5200.59
36270109284.29	5301.58
36271109163.60	5200.59
36272109341.89	5101.59
36273109021.21	5300.58
36274108899.52	5101.59
36274845683.80	1201.90
36275108978.81	5200.59
36276108757.13	5201.59
36277108936.42	8400.33
36278108614.74	5201.59
36279108494.05	8400.33
36280108472.35	5201.59
36281108451.66	5200.59
36282108329.97	5201.59
36283108209.28	5200.59
36284108187.58	5101.59
36284846372.74	1500.88
36285108166.88	5200.59
36286107945.20	5201.59
36287108024.49	5100.59
36288107803.81	5200.59
36289107882.10	5200.59
36290107661.42	9000.28
36291107539.73	8401.33
36292107519.03	5200.59
36293107497.33	5100.59
36294107376.64	5200.59
36294847060.69	1100.91
36295107254.95	5200.59
36296107134.26	5200.59
36297107212.56	5100.59
36298106991.87	17400.61
36299107070.17	8401.33
36300106849.48	5200.59
36301106927.78	5200.59
36302106707.10	5200.59
36303106685.40	8001.36
36304106564.71	5300.58
36304494655.78	2001.84
36304847748.63	1500.88
36305106443.02	5200.59
36306106422.32	5300.58
36307106300.63	5201.59
36308106279.93	5300.58
36309106158.24	5201.59
36310106137.54	5200.59
36311106115.84	5101.59
36312105895.16	5200.59
36313105873.46	5501.56
36314105752.77	5100.59
36314848436.58	1200.90
36315105731.07	5101.59
36316105610.38	5300.58
36317105488.69	5201.59
36318105467.99	8700.31
36319105346.30	5201.59
36320105225.61	5200.59
36321105303.91	5101.59
36322105083.22	5200.59
36323105061.53	5301.58
36324104940.84	5100.59
36324849224.52	1401.89
36325104919.14	5101.59
36326104798.45	5200.59
36327104776.75	5201.59
36328104656.06	5200.59
36329104634.36	8401.33
36330104613.66	5200.59
36331104391.98	5201.59
36332104371.28	5200.59
36333104349.58	5201.59
36334104228.89	5200.59
36334849713.48	1200.90
36335104007.21	5201.59
36336104086.50	5200.59
36337103864.82	5301.58
36338103844.12	5200.59
36339103823.43	5100.59
36340103701.73	5200.59
36341103681.04	8900.29
36342103559.35	5200.59
36343103538.65	5200.59
36344103416.96	6000.52
36344850301.43	1300.90
36345103296.27	5200.59
36346103274.57	8301.34
36347103253.87	5200.59
36348103132.18	5200.59
36349102911.50	5200.59
36350102889.80	5200.59
36351102869.10	5200.59
36352102747.41	5200.59
36353102626.72	5200.59
36354102605.02	5100.59
36354851089.37	1600.87
36355102584.32	5100.59
36356102462.63	5301.58
36357102341.94	5200.59
36358102220.25	8101.35
36359102299.55	5300.58
36360102077.86	19000.49
36361101957.17	8400.33
36362102035.47	5201.59
36363102014.77	8900.29
36364101793.09	5401.57
36364851777.31	1300.90
36365101672.40	5300.58
36366101750.69	5301.58
